student_id,gender,study_hours,attendance_percent,previous_score,assignments_completed,sleep_hours,internet_hours,extracurricular_activity,study_method,parent_education,internet_access,final_score
STU10972,Female,5.29,74.4,70.5,7,9.06,0.79,None,Self Study,College,Yes,100.0
STU10400,Female,4.09,87.7,84.6,4,6.96,3.09,Music,Group Study,School,Yes,100.0
STU10020,Female,5.4,57.5,80.4,4,7.44,1.28,Sports,Online Course,College,Yes,100.0
STU10685,Female,4.63,,54.1,9,6.3,0.0,Clubs,Self Study,College,Yes,100.0
STU10036,Female,7.76,90.5,47.4,5,6.18,5.58,Clubs,Self Study,College,Yes,100.0
STU12374,Other,8.69,63.6,55.7,8,6.82,5.48,None,Online Course,College,Yes,100.0
STU10525,Other,8.31,76.0,65.8,6,7.76,3.83,None,Self Study,College,Yes,100.0
STU10921,Female,4.86,78.1,64.6,10,,3.82,Clubs,Self Study,College,Yes,100.0
STU11842,Female,5.52,91.5,56.9,8,7.81,5.15,Clubs,Self Study,School,Yes,100.0
STU11891,Female,7.55,80.2,53.3,5,8.86,1.96,None,Group Study,Postgraduate,Yes,100.0
STU10538,Female,7.8,76.8%,37.1,8,5.15,0.98,Sports,Online Course,College,No,97.6
STU11706,Female,9.31,74.9,68.0,4,6.19,1.35,None,Self Study,Postgraduate,Yes,100.0
STU12456,Female,5.68,100.0,72.7,5,6.64,4.33,Music,Coaching,College,Yes,100.0
STU10246,Male,2.93,91.9,70.0,2,5.6,3.2,None,Coaching,School,Yes,96.4
STU10785,Male,5.52,69.1,67.2,7,8.95,3.12,None,Self Study,College,Yes,100.0
STU11410,Female,6.53,60.0,58.9,5,6.92,3.1,None,Online Course,College,Yes,100.0
STU10155,Male,5.39,77.8,77.3,6,5.78,5.37,None,Self Study,Postgraduate,Yes,100.0
STU11687,Female,4.42,82.8,79.5,7,6.84,4.59,Music,Coaching,School,Yes,100.0
STU10626,Female,4.43,84.7,85.2,10,7.18,3.92,None,Self Study,College,Yes,100.0
STU12408,Male,,66.5,59.8,9,9.0,6.97,Sports,Coaching,Postgraduate,Yes,100.0
STU11347,Female,6.15,76.9,73.0,9,5.65,3.04,None,Online Course,College,Yes,100.0
STU10570,Female,5.88,67.9,70.7,3,8.26,3.45,None,Group Study,College,Yes,100.0
STU11759,Female,,96.1,,8,7.14,2.85,Clubs,Self Study,Postgraduate,Yes,100.0
STU11817,Male,,85.4,60.4,4,6.74,2.01,Volunteering,Coaching,Postgraduate,Yes,100.0
STU12066,Female,5.15,79.4,74.1,2,7.08,5.44,Clubs,Self Study,College,Yes,100.0
STU10128,,3.12,95.6,87.2,9,5.3,4.68,Clubs,Coaching,College,No,100.0
STU12492,Female,4.1,77.2,65.1,3,6.13,1.98,Clubs,Coaching,Postgraduate,Yes,98.1
STU12007,Female,5.31,,45.5,9,9.16,4.49,Clubs,Self Study,School,Yes,
STU10981,Male,6.43,72.0,57.5,4,6.16,2.0,Clubs,Self Study,,Yes,100.0
STU10191,Female,8.95,62.6,69.5,5,6.74,3.72,None,Coaching,School,Yes,100.0
STU11140,Male,5.51,61.8,88.3,8,,2.93,None,Online Course,School,Yes,100.0
STU10993,Male,9.09,74.6,71.4,4,8.61,3.65,Music,Self Study,School,Yes,100.0
STU10700,Male,5.1,73.0,42.1,5,6.99,3.0,Sports,Coaching,College,Yes,91.3
STU10607,Male,7.03,87.1,65.0,3,8.04,2.91,Clubs,Self Study,School,No,100.0
STU10181,Male,8.11,92.8,58.6,5,6.4,5.4,None,Coaching,Postgraduate,Yes,100.0
STU10302,Female,2.43,89.6,56.7,8,7.83,3.7,Volunteering,Self Study,College,Yes,100.0
STU11061,Female,5.19,86.6,60.7,3,8.2,2.85,Music,,School,Yes,100.0
STU12366,Female,8.46,79.0,69.1,7,5.11,7.08,,Group Study,School,Yes,100.0
STU12409,Female,0.76,71.8,29.2,2,5.35,4.7,None,Self Study,School,Yes,63.5
STU11070,Male,5.35,88.2,54.5,9,7.02,5.13,Clubs,Coaching,College,,100.0
STU12206,Female,4.91,84.9,56.6,9,5.24,5.12,Music,Self Study,College,Yes,99.2
STU11244,Male,4.44,85.6,85.2,5,8.3,5.68,None,,College,Yes,100.0
STU10017,Male,6.24,78.1,54.9,4,6.06,2.67,Sports,Self Study,College,Yes,91.5
STU12495,Female,7.68,83.1,52.8,7,5.46,5.77,None,Coaching,College,Yes,100.0
STU10547,Male,5.91,83.8,92.0,8,6.62,1.98,Sports,Self Study,Postgraduate,Yes,100.0
STU10659,Male,7.93,60.5,68.1,6,7.32,3.91,None,Self Study,School,Yes,100.0
STU12263,Male,5.78,81.6,83.8,3,7.77,4.14,Music,Coaching,School,Yes,100.0
STU12293,Female,7.91,86.8,65.3,7,8.34,3.2,Clubs,Online Course,College,Yes,100.0
STU11505,Female,5.08,95.2,70.3,3,7.98,0.82,Clubs,Online Course,School,Yes,100.0
STU10960,Female,6.32,87.3,85.4,8,4.55,1.66,Clubs,Coaching,Postgraduate,Yes,100.0
STU10798,Female,7.62,77.3,70.9,9,8.14,5.05,None,Coaching,Postgraduate,Yes,100.0
STU10226,Male,5.96,73.6,73.4,4,8.04,1.7,Music,Self Study,College,Yes,100.0
STU12075,Male,5.61,90.5,,8,6.38,7.29,Clubs,Online Course,College,Yes,100.0
STU11800,Male,4.61,75.7,89.3,3,5.27,5.57,Sports,Coaching,School,Yes,94.0
STU12481,Female,9.13,85.0,81.5,8,7.92,5.41,Sports,Self Study,School,Yes,100.0
STU12086,Male,29.815713681698465,83.6,66.8,5,9.59,,None,Self Study,School,Yes,100.0
STU11694,Female,4.44,66.0,76.7,10,6.24,0.0,Sports,Online Course,College,Yes,100.0
STU11046,Female,3.78,70.2,67.2,10,7.63,5.79,Sports,Online Course,College,Yes,100.0
STU10470,Female,3.58,77.6,80.9,5,8.97,3.49,None,Online Course,School,Yes,98.6
STU10955,Female,4.08,95.5,65.1,10,7.03,4.57,Clubs,Self Study,School,Yes,100.0
STU12491,Female,7.13,59.3,49.4,2,5.89,4.72,Music,Self Study,College,No,71.1
STU10640,,6.55,100.0,76.2,6,8.6,2.97,Volunteering,Online Course,School,Yes,100.0
STU12328,Female,8.44,75.1,61.7,5,9.13,2.72,Music,Online Course,Postgraduate,Yes,100.0
STU11219,Female,3.11,83.5,80.7,9,4.44,2.15,Volunteering,Self Study,Postgraduate,Yes,100.0
STU11159,Male,0.6,67.1,53.5,7,6.31,5.63,Sports,Self Study,Postgraduate,Yes,100.0
STU11416,Male,3.8,75.1,53.8,2,6.47,3.11,None,Coaching,Postgraduate,Yes,87.8
STU12272,Female,3.32,46.2,77.4,7,7.81,4.37,Volunteering,Online Course,Postgraduate,Yes,100.0
STU11528,Female,5.16,85.6,73.3,10,7.46,2.4,None,Self Study,School,Yes,100.0
STU12447,Male,,94.6,71.0,9,5.22,7.34,None,Coaching,College,Yes,100.0
STU11301,Male,5.61,74.2,90.0,5,6.14,4.32,Sports,Online Course,School,No,100.0
STU12402,Male,7.46,78.8,89.7,7,6.09,4.01,None,Online Course,College,Yes,100.0
STU11604,Other,28.513028820461003,100.0,71.1,9,,4.69,None,Self Study,Postgraduate,Yes,100.0
STU10161,Female,3.57,65.9,67.3,3,9.11,5.26,None,Online Course,School,Yes,91.0
STU11705,Male,5.97,94.7,53.8,3,8.22,3.45,None,Online Course,Postgraduate,Yes,97.9
STU10957,Male,4.53,80.8,55.2,5,6.09,6.2,Clubs,Self Study,College,,96.2
STU12442,Male,6.64,71.7,62.1,9,6.63,,None,Group Study,College,Yes,100.0
STU10878,Female,5.06,74.6,58.9,5,,4.5,Clubs,Self Study,College,Yes,97.3
STU11920,Female,2.57,94.3,49.7,8,6.25,7.57,None,Coaching,Postgraduate,YES,84.0
STU11885,Male,1.48,86.7,64.9,9,8.61,6.02,,Self Study,College,Yes,100.0
STU12201,Female,4.42,87.5,79.9,2,7.05,6.58,Clubs,Self Study,College,Yes,100.0
STU10099,Female,6.3,55.0,54.7,6,7.25,2.89,Volunteering,Self Study,College,Yes,97.8
STU12372,Male,5.02,80.2,76.5,2,8.81,6.49,Clubs,Coaching,School,Yes,99.0
STU10254,Female,3.53,79.4,88.7,4,7.23,1.55,Volunteering,Group Study,College,Yes,100.0
STU10104,Female,6.98,80.5,66.1,2,6.86,0.61,None,Online Course,College,Yes,100.0
STU11446,Female,6.08,77.4,92.1,8,6.07,4.34,Volunteering,Group Study,School,Yes,100.0
STU11444,Male,8.38,86.4,66.7,9,6.93,8.18,None,Online Course,College,Yes,100.0
STU11649,,5.14,76.6,54.5,4,7.33,1.97,None,,College,Yes,93.4
STU10587,Female,3.15,64.1,60.1,8,7.88,3.85,Clubs,Self Study,School,Yes,99.2
STU10628,Female,8.23,83.0,20.0,7,6.48,3.52,Clubs,Self Study,School,Yes,91.3
STU11697,Female,4.57,81.4,63.9,7,5.66,2.45,None,Coaching,College,Yes,100.0
STU12102,Male,2.07,78.5,49.4,5,6.3,1.6,Music,Coaching,College,Yes,86.8
STU12200,,3.87,78.1,79.7,7,,2.96,None,Coaching,College,Yes,99.0
STU10404,Male,4.71,71.6,68.1,8,6.02,2.86,Clubs,Coaching,School,Yes,100.0
STU11155,Male,6.9,85.5,92.7,10,6.23,3.8,Sports,Online Course,College,Yes,100.0
STU12256,Female,3.14,70.7,63.7,10,5.84,1.6,Clubs,Online Course,School,Yes,95.1
STU11683,Male,4.42,61.0,48.6,10,6.36,1.64,Music,Coaching,School,Yes,93.1
STU12057,Male,4.51,82.3,100.0,8,8.23,3.34,Volunteering,Coaching,School,Yes,100.0
STU12385,Male,6.87,83.3,83.3,5,6.0,15.583844941411714,Music,Online Course,Postgraduate,Yes,100.0
STU10453,Female,9.4,74.5,92.6,5,5.0,3.87,Music,Coaching,Postgraduate,Yes,100.0
STU11328,Female,2.32,80.8,61.9,10,7.02,5.52,,Online Course,College,Yes,95.6
STU12050,Male,3.25,68.2,82.0,3,5.4,0.0,Clubs,Coaching,School,No,92.4
STU10881,Female,5.95,80.7,83.8,9,8.88,5.99,Volunteering,Self Study,College,Yes,100.0
STU12444,Female,6.98,68.9,52.4,5,6.32,4.47,Sports,Coaching,College,Yes,100.0
STU10624,Male,4.26,84.6,44.4,4,7.5,2.28,Sports,Coaching,College,Yes,89.0
STU12323,Female,7.78,95.6,88.5,8,5.32,2.66,None,Coaching,School,Yes,100.0
STU11788,Other,2.32,69.8,59.0,7,4.57,2.73,,Self Study,School,Yes,94.1
STU10263,Male,5.96,71.6,75.0,5,7.88,5.04,None,Group Study,College,Yes,100.0
STU11635,Male,6.07,65.4,69.1,5,5.97,0.0,Clubs,Self Study,College,Yes,100.0
STU11439,Female,3.01,,79.0,4,6.43,2.58,None,Self Study,School,Yes,92.8
STU12199,Female,5.07,90.9,53.8,4,7.41,,Clubs,Self Study,School,Yes,89.4
STU11970,Female,7.09,68.2,83.2,5,7.14,2.13,Volunteering,,Postgraduate,Yes,100.0
STU11803,Male,4.89,69.3,66.3,7,8.35,5.04,Volunteering,Coaching,School,No,97.5
STU10641,Male,2.51,75.7,62.2,3,6.18,3.94,Music,Self Study,College,No,69.4
STU12375,Male,4.79,65.5,65.1,5,6.25,4.49,Clubs,Online Course,Postgraduate,Yes,99.2
STU11960,Female,4.33,80.5,65.3,6,,4.7,None,Self Study,College,Yes,94.2
STU10489,Female,3.8,80.7,54.2,2,5.29,,None,Self Study,School,No,78.8
STU11844,Male,2.51,72.2,67.2,4,6.13,4.01,Clubs,Self Study,School,Yes,77.0
STU11735,Female,4.47,92.8,76.3,3,8.25,4.05,Music,Group Study,College,Yes,100.0
STU10147,Female,4.28,97.7,90.2,9,6.85,2.85,Volunteering,Coaching,Postgraduate,Yes,100.0
STU11535,Male,9.52,69.3,47.7,6,6.93,2.87,None,,College,Yes,100.0
STU11987,Female,5.9,98.3,52.4,3,7.7,6.34,None,Online Course,College,Yes,100.0
STU11370,Male,7.42,84.8,90.6,6,6.57,2.03,Clubs,Self Study,School,Yes,100.0
STU12460,Female,1.67,67.2,67.3,6,6.32,5.66,Clubs,Online Course,Postgraduate,No,91.9
STU10660,Female,4.85,69.6,70.4,8,6.17,1.98,Clubs,Online Course,College,Yes,100.0
STU11795,Male,1.8,78.9,68.9,6,7.44,2.12,Volunteering,Self Study,College,Yes,92.4
STU10187,Female,5.87,56.9,76.6,2,8.27,1.44,Sports,Group Study,College,Yes,99.2
STU11148,Female,4.73,73.3,58.5,5,4.85,5.13,None,Online Course,,Yes,84.7
STU10609,Male,2.13,62.5,71.2,9,7.09,0.6,None,Self Study,School,Yes,95.1
STU12192,Male,3.64,81.5,53.0,10,8.16,2.62,Sports,Group Study,Postgraduate,Yes,100.0
STU11931,Female,,77.4,48.4,9,7.6,3.65,Volunteering,Online Course,Postgraduate,Yes,94.3
STU10198,Male,4.71,79.7,51.6,10,7.83,4.38,Sports,Coaching,Postgraduate,Yes,100.0
STU10294,,0.5,71.8,100.0,8,7.22,2.76,Volunteering,Online Course,Postgraduate,Yes,100.0
STU10767,Male,5.67,45.0,61.2,2,4.98,2.74,None,Coaching,School,Yes,89.0
STU10401,Male,5.14,71.3,63.6,5,7.71,,Music,Online Course,Postgraduate,No,100.0
STU10123,Female,5.94,96.4,63.4,2,8.48,2.98,None,Coaching,College,Yes,100.0
STU10203,Male,5.68,88.0,54.9,8,8.07,0.19,None,Self Study,School,Yes,100.0
STU10836,Male,3.71,74.6,40.3,8,7.01,3.4,None,Self Study,College,Yes,91.8
STU12295,Male,7.83,91.7,56.0,9,5.95,3.46,Sports,Coaching,School,Yes,100.0
STU11440,Other,7.74,95.8,,3,6.74,1.68,Music,Self Study,Postgraduate,Yes,100.0
STU11734,Female,2.62,94.9,48.8,8,6.39,2.66,Sports,Group Study,School,Yes,94.8
STU11696,Male,6.32,67.9,52.8,8,8.23,5.4,None,Coaching,Postgraduate,Yes,100.0
STU11708,Other,6.02,88.7,63.2,3,,3.21,Sports,Self Study,School,Yes,100.0
STU12440,Female,5.24,66.6,84.4,5,7.31,0.04,Clubs,Self Study,School,Yes,100.0
STU11154,Male,4.38,86.6,65.1,10,7.28,2.33,None,Coaching,College,Yes,100.0
STU11662,Female,3.3,62.1,100.0,3,7.95,6.95,Clubs,Self Study,School,Yes,90.3
STU11760,Female,5.64,73.6,89.7,10,8.35,3.82,Clubs,Online Course,College,Yes,100.0
STU10855,Female,6.06,73.9,56.2,10,7.9,2.75,None,Self Study,Postgraduate,Yes,100.0
STU11590,Female,4.59,87.1,68.5,3,7.09,2.32,Music,Online Course,School,,97.6
STU12268,Female,5.07,90.7,76.6,5,7.63,0.0,None,Online Course,College,Yes,100.0
STU10642,Male,6.9,100.0,41.9,9,8.53,,Music,Online Course,College,Yes,100.0
STU10002,Male,3.42,81.0,63.8,8,5.58,0.77,Clubs,Self Study,College,Yes,88.7
STU12161,Male,4.46,58.5,66.7,10,6.19,5.19,Sports,Online Course,School,No,89.6
STU10699,Female,3.67,90.3,59.4,8,6.09,3.25,,Online Course,College,Yes,100.0
STU11637,Female,1.97,94.6,63.5,5,5.54,7.07,None,Self Study,,Yes,93.5
STU11292,Female,4.62,96.6,88.8,2,,4.79,Clubs,Self Study,School,Yes,100.0
STU12394,Male,6.12,68.0,73.3,2,7.52,4.31,None,Online Course,Postgraduate,Yes,100.0
STU11521,Male,2.96,80.3,82.9,7,5.35,2.87,None,Coaching,College,Yes,100.0
STU11854,Male,6.84,60.4,49.9,2,7.93,3.02,Volunteering,Self Study,College,Yes,100.0
STU11137,Female,5.62,74.8,53.2,8,7.76,3.77,None,Online Course,School,Yes,100.0
STU12427,Female,9.71,92.4,74.9,2,5.08,1.73,Volunteering,Self Study,College,Yes,100.0
STU11632,Male,3.84,68.8,63.0,3,8.95,3.41,Sports,Self Study,School,Yes,92.4
STU11999,Male,4.44,80.9,69.1,5,7.23,0.19,Sports,Online Course,School,Yes,100.0
STU10664,Male,4.82,86.1,72.0,4,10.0,2.68,None,Online Course,School,Yes,100.0
STU10684,Male,4.46,84.8,55.7,10,7.5,3.37,Volunteering,Online Course,School,Yes,100.0
STU11258,Female,5.42,62.7,68.2,6,8.1,3.1,Sports,Self Study,College,Yes,100.0
STU10318,Male,4.11,87.4,86.6,4,6.78,4.09,Volunteering,Self Study,College,Yes,100.0
STU10649,Male,5.83,99.3,45.7,7,6.19,0.73,Music,Online Course,Postgraduate,Yes,100.0
STU11435,Male,5.97,82.8,72.8,8,6.94,3.0,Music,Self Study,Postgraduate,Yes,100.0
STU11480,Male,8.91,87.3,64.5,9,8.97,3.8,Sports,Self Study,School,Yes,100.0
STU10710,Female,6.79,71.4,56.8,5,6.53,5.07,None,Self Study,School,Yes,100.0
STU11283,Male,,,76.7,7,8.04,6.59,None,Coaching,School,Yes,91.2
STU11769,Female,3.66,91.9,92.8,8,6.61,2.4,None,Self Study,Postgraduate,Yes,100.0
STU10973,Male,5.95,91.1,65.2,3,6.36,3.5,None,Self Study,School,Yes,100.0
STU11307,Female,3.51,68.0,43.3,6,6.1,5.44,Music,Self Study,School,Yes,86.1
STU11401,Female,7.87,85.7,,4,8.48,5.04,Music,Group Study,College,Yes,100.0
STU11409,Female,5.48,65.5,52.2,3,5.79,1.89,None,Self Study,School,Yes,89.5
STU12238,Male,5.32,88.8,68.6,6,8.02,4.77,None,Group Study,College,Yes,100.0
STU11497,Female,6.15,90.1,67.4,7,6.61,3.62,None,Self Study,College,Yes,92.6
STU12039,Male,3.51,64.7,83.4,7,7.42,0.99,Volunteering,Self Study,College,Yes,100.0
STU11530,Female,6.73,80.4,35.2,2,9.4,1.45,Sports,Online Course,College,Yes,100.0
STU11664,Female,9.1,61.9,66.6,6,6.76,3.02,Volunteering,Coaching,College,Yes,100.0
STU11355,Female,9.33,79.1,89.8,5,9.15,5.66,None,Self Study,College,Yes,100.0
STU12454,Female,3.84,56.1,46.3,5,5.95,4.83,None,Self Study,College,Yes,88.8
STU12467,Female,4.62,73.1,62.4,6,6.47,6.82,None,Self Study,Postgraduate,Yes,99.5
STU11644,Male,6.8,73.4,53.4,10,6.1,6.91,Music,Self Study,College,Yes,100.0
STU11052,Female,5.09,63.8,62.4,8,4.8,6.84,Volunteering,Self Study,College,Yes,80.8
STU10796,Female,5.25,85.4,73.5,3,7.77,5.42,Music,Coaching,College,Yes,100.0
STU11598,Male,5.98,87.8,66.0,9,5.58,4.91,Music,Group Study,School,Yes,100.0
STU11820,Female,4.98,100.0,59.4,7,7.88,3.06,None,Self Study,College,Yes,100.0
STU11723,Other,4.17,100.0,59.8,10,6.98,2.69,None,,College,Yes,100.0
STU11184,Male,6.77,72.6,62.7,10,6.16,2.23,Clubs,Coaching,College,No,100.0
STU11060,Male,6.39,68.1,83.4,9,7.24,0.0,None,Self Study,Postgraduate,Yes,100.0
STU10541,Male,2.13,93.1,69.9,5,5.64,2.09,Clubs,Online Course,Postgraduate,Yes,100.0
STU11679,Male,4.05,52.8,75.7,2,8.57,4.6,Sports,Self Study,School,Yes,100.0
STU12418,Female,4.24,77.4,57.5,3,6.09,2.07,Clubs,Self Study,Postgraduate,Yes,80.1
STU11758,Male,10.04,91.4,51.1,5,9.07,1.0,None,Self Study,College,Yes,100.0
STU11924,Male,7.76,69.7,82.6,6,8.0,6.35,None,Online Course,College,Yes,100.0
STU10096,Female,2.61,68.1,64.5,9,6.88,6.68,Clubs,Self Study,College,Yes,89.7
STU11021,Male,6.18,69.3,66.7,8,7.0,2.37,Sports,Group Study,College,Yes,100.0
STU10564,Male,3.97,80.0,49.5,2,7.24,0.43,Volunteering,Self Study,School,Yes,87.1
STU10864,Female,5.67,66.9,74.8,5,6.15,3.63,None,Online Course,School,Yes,100.0
STU11485,Female,7.06,68.3,77.3,7,6.8,3.1,None,Self Study,College,Yes,100.0
STU11882,Male,8.34,81.8,64.8,10,6.87,4.74,None,Self Study,Postgraduate,No,100.0
STU11039,Female,7.11,88.4,56.7,8,6.65,2.98,,Coaching,College,Yes,100.0
STU10207,Female,3.81,82.8,47.4,5,8.94,3.42,Clubs,Online Course,College,Yes,97.7
STU10393,Male,4.56,76.9,45.3,8,7.48,3.65,Music,Online Course,School,Yes,100.0
STU10871,Male,6.06,74.9,70.5,10,6.43,5.22,None,Self Study,College,Yes,100.0
STU10398,Female,5.96,78.9,84.5,5,7.49,1.62,Music,Online Course,College,Yes,100.0
STU12412,Male,8.65,84.0,55.2,8,7.49,2.26,None,Self Study,Postgraduate,Yes,100.0
STU11029,Male,5.49,59.5,80.0,3,6.04,2.51,Sports,Self Study,School,Yes,100.0
STU11486,Male,3.88,70.5,60.2,7,7.44,7.66,Music,Self Study,College,Yes,100.0
STU10961,Male,8.73,79.2,62.3,6,6.64,4.38,Volunteering,Coaching,Postgraduate,No,100.0
STU11571,,5.55,75.4,58.1,9,6.03,0.72,Sports,Self Study,College,Yes,100.0
STU11896,Female,4.34,81.0,56.1,2,8.12,2.96,Clubs,Online Course,School,Yes,94.3
STU12147,Female,3.61,77.3,90.5,10,4.77,5.72,None,Self Study,College,Yes,100.0
STU10805,Female,,100.0,63.6,4,,4.38,None,Self Study,College,Yes,100.0
STU11752,Female,4.26,72.8,66.0,9,8.16,1.55,None,,School,Yes,100.0
STU10503,Female,4.06,100.0,52.7,2,7.52,2.43,Clubs,Coaching,College,Yes,100.0
STU10780,Male,2.89,73.2,59.6,2,6.78,5.24,None,Coaching,School,Yes,82.6
STU11864,Male,7.55,70.8,69.1,3,7.59,7.13,Music,Online Course,College,No,100.0
STU10201,Female,6.18,88.3,71.5,10,6.65,2.57,Music,Online Course,College,No,100.0
STU12183,Female,1.78,70.5,,4,,5.24,None,Group Study,College,,85.6
STU12089,Other,4.24,57.5,79.7,2,5.9,3.8,None,Self Study,School,Yes,83.2
STU12279,Female,4.41,77.1,57.6,2,6.44,2.22,None,Coaching,School,Yes,87.2
STU11797,Male,4.85,74.9,63.1,7,7.55,3.3,None,Self Study,School,Yes,100.0
STU10379,Male,8.71,68.0,64.5,2,7.62,2.59,Clubs,Self Study,School,Yes,100.0
STU12337,Female,11.03,53.8,91.8,7,5.96,3.28,Music,Online Course,School,Yes,100.0
STU10419,Male,5.36,,64.4,6,6.5,3.55,Sports,Group Study,College,Yes,100.0
STU11699,Other,2.02,53.5,63.4,9,6.08,0.0,None,Online Course,School,Yes,98.6
STU10392,Male,5.61,83.1,48.1,4,6.01,3.62,None,Group Study,College,No,96.3
STU11523,Male,5.03,61.7,,4,6.13,2.45,None,Online Course,School,Yes,100.0
STU11163,Male,4.99,72.8,,7,7.02,0.19,Sports,Self Study,Postgraduate,Yes,100.0
STU11496,Female,3.29,69.9,40.4,8,6.94,4.74,Clubs,Self Study,School,Yes,99.8
STU12028,Male,0.5,80.3,70.8,4,6.31,1.61,Music,Self Study,Postgraduate,Yes,83.3
STU11153,Male,6.05,88.2,51.5,5,9.47,3.13,,Coaching,Postgraduate,Yes,100.0
STU11368,Male,8.16,98.0,53.9,5,7.09,0.0,None,Coaching,College,Yes,100.0
STU10065,Male,6.92,91.6,63.9,6,8.22,1.34,Volunteering,Online Course,Postgraduate,Yes,100.0
STU12063,Male,6.05,81.8,76.8,2,1.1331016031026275,0.0,None,Coaching,College,Yes,100.0
STU11181,Female,2.86,70.4,68.5,9,5.52,2.25,Clubs,,School,Yes,100.0
STU10493,Male,4.93,77.3,65.1,9,6.51,1.32,Clubs,Self Study,School,Yes,100.0
STU10380,Male,4.58,82.8,81.9,7,5.36,1.55,None,Online Course,School,Yes,100.0
STU12236,male,3.41,78.0,84.4,9,8.95,3.93,None,Self Study,College,Yes,100.0
STU10764,Female,6.77,97.3,95.0,3,6.98,1.47,Sports,Self Study,School,Yes,100.0
STU12265,,,92.5,,8,5.16,4.48,Sports,Coaching,College,Yes,100.0
STU10792,Male,,81.3,68.4,2,6.52,1.48,Music,Coaching,College,Yes,86.3
STU11077,Female,8.14,82.1,96.8,5,7.42,3.74,None,Self Study,School,Yes,100.0
STU10879,Female,5.29,66.4,85.9,5,8.34,1.36,None,Online Course,College,,100.0
STU10338,male,6.12,80.8,80.5,9,8.1,4.53,None,Group Study,Postgraduate,No,100.0
STU12344,Female,5.12,64.3,68.7,4,6.53,2.57,Sports,Self Study,School,No,100.0
STU11017,Male,5.6,83.4,82.4,3,4.74,3.09,Clubs,Self Study,College,Yes,100.0
STU11276,Male,5.55,66.8,66.3,9,6.66,4.54,Music,Self Study,College,Yes,100.0
STU10456,Other,5.82,65.8,76.0,10,8.88,3.61,Music,Online Course,School,Yes,100.0
STU10816,Male,6.12,88.4,62.2,2,6.24,4.16,Volunteering,Group Study,Postgraduate,Yes,100.0
STU12318,Female,6.31,76.2,65.6,7,6.82,3.38,None,Coaching,College,Yes,100.0
STU10996,Male,6.21,77.5,47.4,5,7.97,2.4,Clubs,Online Course,Postgraduate,Yes,99.4
STU11982,Female,4.38,77.5,60.2,8,,1.96,None,Online Course,Postgraduate,Yes,100.0
STU10202,Female,8.31,64.7,61.3,9,6.17,4.75,None,Self Study,College,Yes,100.0
STU10162,Female,4.05,69.6,47.3,5,6.31,,Clubs,Self Study,School,Yes,78.6
STU11580,,6.19,71.9,,9,6.48,5.89,None,Coaching,Postgraduate,Yes,100.0
STU12450,Female,7.14,88.1,68.1,6,7.76,2.22,None,Self Study,Postgraduate,No,100.0
STU10703,Female,3.44,74.3,76.4,10,5.95,4.73,None,Coaching,Postgraduate,Yes,100.0
STU11501,Male,4.37,81.0,85.5,5,5.04,3.47,Volunteering,Self Study,Postgraduate,Yes,93.7
STU11130,Male,1.31,85.6,65.0,3,7.55,4.2,None,Self Study,School,Yes,96.5
STU11022,Female,6.13,78.5,44.1,3,,2.12,None,Self Study,College,No,99.2
STU11586,Female,,77.8,62.9,9,8.35,3.64,Sports,Online Course,Postgraduate,Yes,93.8
STU11956,Male,3.45,100.0,67.4,2,7.86,5.89,None,Online Course,College,Yes,97.0
STU12254,Male,0.74,60.8,66.6,10,6.84,4.55,None,Coaching,Postgraduate,Yes,84.5
STU10035,Female,6.73,75.9,82.2,2,8.31,3.91,Sports,Self Study,College,Yes,100.0
STU10776,Male,5.91,64.4,72.4,10,9.19,,Music,Group Study,Postgraduate,Yes,100.0
STU11479,Female,4.72,86.9,60.4,6,6.7,7.22,Volunteering,Coaching,School,Yes,93.8
STU11391,Male,4.16,63.4,67.0,4,9.7,,Music,Online Course,College,Yes,100.0
STU12140,Female,8.02,70.7,73.9,4,3.55,3.67,None,Coaching,School,Yes,98.5
STU11364,Male,7.22,97.7,68.5,5,6.84,5.02,Sports,Group Study,Postgraduate,Yes,100.0
STU12042,Male,6.82,81.3,84.1,2,7.42,3.69,None,Self Study,School,Yes,100.0
STU10242,Male,5.31,,58.2,5,5.64,1.85,Music,Self Study,Postgraduate,Yes,100.0
STU12062,Female,8.94,69.2,58.4,2,7.11,,None,Self Study,College,Yes,100.0
STU12364,Female,6.46,84.1,85.3,5,6.55,3.57,Clubs,Self Study,School,Yes,100.0
STU10601,Female,6.53,65.8,91.7,7,4.77,4.1,Sports,Coaching,Postgraduate,Yes,100.0
STU12436,Female,3.58,70.0,37.4,10,8.4,,Clubs,Coaching,College,Yes,100.0
STU11298,Female,4.18,65.3,69.6,8,6.35,3.29,Music,Self Study,School,Yes,100.0
STU12215,Female,3.77,71.0,54.7,7,6.72,3.54,None,Self Study,Postgraduate,Yes,99.3
STU12069,Male,6.56,85.7,66.8,4,6.54,2.4,Sports,Online Course,School,Yes,100.0
STU10647,Male,6.73,88.0,46.8,4,8.05,5.07,None,Self Study,Postgraduate,Yes,
STU11529,Male,1.23,76.0,85.8,7,6.8,6.04,Clubs,Self Study,School,Yes,99.9
STU11268,Male,6.82,83.4,83.8,2,8.94,3.79,Music,Coaching,College,Yes,100.0
STU11900,Male,3.35,62.8,47.6,4,6.82,2.84,Clubs,Self Study,College,Yes,75.5
